Bal,Low Vre,Solar,Wind
28.79,21.5938984,28.69934247,25.13414155
27.8,21.4438984,28.26934247,19.61414155
26.8,18.7438984,26.97934247,23.84414155
19.68,16.6238984,25.50934247,16.22414155
16.95,15.3338984,23.77934247,15.84414155
14.8,13.5438984,15.28934247,14.39414155
13.28,12.7638984,13.70934247,12.83414155
11.84,12.0038984,11.69934247,11.39414155
12.21,12.0638984,14.09934247,11.07414155
16.11,11.7738984,18.73934247,12.72414155
21.19,12.6738984,22.27934247,14.59414155
24.65,15.9038984,24.22934247,22.63414155
29.59,23.0538984,29.94934247,27.49414155
27.63,26.3338984,27.66934247,25.12414155
15.99,27.0138984,16.36934247,18.41414155
17.01,26.7438984,16.39934247,16.89414155
14.41,25.4638984,13.13934247,16.28414155
12.33,22.6738984,8.279342466,15.31414155
11.3,21.7238984,7.889342466,14.32414155
11.04,21.7138984,5.319342466,14.44414155
14,21.3938984,10.01934247,15.22414155
16.55,21.3938984,16.08934247,17.54414155
19.37,22.1238984,20.59934247,18.93414155
18.94,26.8738984,30.44934247,19.07414155
19.75,27.0538984,30.82934247,19.17414155
19.93,27.4738984,29.63934247,19.38414155
19.72,26.8938984,29.63934247,20.10414155
19,21.7638984,22.52934247,18.73414155
16.9,16.4138984,17.15934247,17.23414155
15.35,14.4038984,15.54934247,15.89414155
12.42,11.9438984,13.40934247,12.82414155
12.95,12.1538984,15.98934247,13.10414155
11.92,11.4838984,12.58934247,12.64414155
11.92,11.2838984,12.58934247,12.62414155
12.62,12.5938984,16.58934247,13.81414155
18.6,14.8938984,24.33934247,15.46414155
26.98,20.0438984,28.06934247,17.36414155
18.12,22.5338984,17.53934247,18.23414155
15.04,21.7638984,8.329342466,15.71414155
15.04,22.5438984,13.81934247,15.71414155
15.04,21.7038984,13.85934247,15.67414155
15.49,21.6738984,7.599342466,15.49414155
16.68,21.9738984,15.07934247,17.78414155
16.51,21.7138984,14.76934247,18.74414155
18.2,21.4138984,16.08934247,18.98414155
21.18,21.4438984,20.99934247,20.90414155
27.71,21.7638984,29.23934247,21.90414155
30.21,25.2938984,30.38934247,28.30414155
32.2,27.5338984,32.55934247,31.92414155
29.41,26.8638984,31.72934247,20.05414155
28.37,24.6938984,30.20934247,19.04414155
27.29,20.9638984,28.79934247,18.03414155
25.33,15.4338984,25.78934247,15.75414155
23.63,13.6438984,23.57934247,14.48414155
21.82,12.5238984,22.27934247,12.72414155
10.65,12.2138984,19.72934247,6.704141553
10.65,11.2638984,18.39934247,6.014141553
10.12,12.1438984,16.08934247,9.204141553
10.65,12.7438984,17.41934247,9.174141553
22.82,14.1038984,22.39934247,15.60414155
25.32,20.3738984,26.66934247,22.43414155
24.67,22.7438984,24.31934247,25.04414155
14.37,23.7838984,13.59934247,16.33414155
14.63,24.2838984,13.71934247,16.49414155
15.39,24.2838984,13.95934247,18.99414155
14.57,24.6438984,14.04934247,18.97414155
14.94,23.0438984,13.79934247,25.81414155
16.11,23.1638984,14.38934247,26.72414155
21.48,21.9838984,15.73934247,26.93414155
22.98,21.9438984,24.76934247,28.07414155
32.32,24.0938984,32.90934247,30.06414155
35,26.8638984,34.67934247,33.84414155
35.21,27.9838984,35.44934247,33.82414155
32.14,27.0538984,32.38934247,30.25414155
30.52,24.4238984,30.70934247,28.05414155
29.99,21.1138984,29.81934247,21.42414155
26.64,15.9338984,26.13934247,25.66414155
22.65,13.5838984,22.77934247,20.20414155
15.87,12.7838984,19.76934247,11.19414155
8.26,12.8938984,16.79934247,7.024141553
7.94,12.0238984,10.03934247,7.024141553
8.26,11.7438984,10.03934247,7.024141553
7.44,12.5938984,13.66934247,7.024141553
15.76,14.0238984,21.90934247,14.06414155
18.95,20.2038984,27.20934247,16.71414155
18.28,22.1638984,16.59934247,16.16414155
15.98,24.8238984,15.11934247,16.02414155
15.95,25.7938984,15.11934247,15.49414155
15.98,24.2938984,14.18934247,15.69414155
15.81,24.7938984,15.02934247,16.08414155
16.4,23.9938984,13.60934247,17.53414155
15.67,23.0438984,14.18934247,15.38414155
16.51,22.4038984,15.42934247,16.48414155
18.77,22.9938984,22.64934247,28.70414155
32.81,24.3438984,33.15934247,32.08414155
36.46,26.8638984,36.44934247,34.86414155
34.88,25.3538984,35.78934247,20.60414155
19.8,26.9438984,29.52934247,19.42414155
20.59,24.8938984,23.82934247,21.11414155
18.83,21.4938984,21.85934247,18.54414155
17.49,17.1538984,19.66934247,17.31414155
15.81,13.4638984,15.55934247,15.55414155
16.51,20.9938984,22.97934247,15.78414155
13.53,16.5138984,16.13934247,10.39414155
13.46,15.9938984,13.91934247,5.654141553
13.03,15.9638984,13.68934247,4.564141553
15.19,16.8638984,17.02934247,5.744141553
17.85,19.1138984,25.56934247,15.98414155
31.36,25.8838984,34.37934247,22.88414155
33.79,31.1038984,34.69934247,33.06414155
29.62,31.6138984,26.38934247,31.91414155
27.91,30.9438984,2.099342466,31.95414155
27.77,29.4738984,2.099342466,34.53414155
29.11,31.0938984,2.099342466,36.16414155
26.72,30.6138984,1.779342466,34.98414155
29.11,30.6138984,2.099342466,36.09414155
32.41,29.6338984,24.99934247,36.60414155
37.15,27.8038984,32.04934247,36.89414155
39.37,28.1238984,38.17934247,38.94414155
41.39,31.9038984,41.25934247,40.41414155
36.99,33.2338984,40.33934247,36.40414155
35.58,32.0838984,35.91934247,34.41414155
35.08,27.7238984,35.05934247,33.65414155
34.18,26.7038984,34.85934247,31.05414155
29.05,20.6738984,29.03934247,26.76414155
25.81,19.2438984,26.26934247,18.81414155
24.32,16.8438984,25.09934247,15.65414155
20.36,15.8238984,21.88934247,12.08414155
12.76,15.3938984,18.39934247,4.564141553
7.44,14.8238984,15.35934247,7.024141553
6.14,15.2238984,13.20934247,5.724141553
12.22,16.0138984,16.22934247,4.564141553
14.67,17.6738984,23.39934247,15.68414155
16.01,19.4338984,22.98934247,15.25414155
13.95,20.0038984,13.66934247,13.94414155
14.72,21.1938984,13.42934247,14.79414155
13.95,21.9738984,11.60934247,15.01414155
13.96,21.9638984,10.49934247,14.27414155
12.73,21.0238984,5.169342466,12.66414155
14.52,20.0738984,11.81934247,14.77414155
23.38,19.4738984,22.93934247,14.72414155
24.36,19.2138984,26.09934247,17.74414155
26.74,20.2138984,28.35934247,17.93414155
27.71,23.3138984,31.43934247,19.32414155
27.53,26.6738984,31.65934247,19.88414155
28.92,25.5438984,33.44934247,19.61414155
33.42,23.4238984,33.42934247,31.00414155
31.97,20.3738984,32.81934247,28.64414155
29.51,18.6838984,30.80934247,27.58414155
19.09,17.1738984,23.32934247,16.41414155
15.24,16.1538984,18.87934247,12.33414155
14.87,15.0838984,10.46934247,7.564141553
13.56,14.6538984,17.32934247,12.33414155
10.65,14.0738984,10.58934247,5.854141553
20.05,14.5038984,19.90934247,10.23414155
26.67,15.2338984,26.64934247,25.92414155
32.13,16.7138984,31.36934247,30.97414155
31.82,18.0538984,31.42934247,30.47414155
27.37,19.4738984,28.98934247,27.64414155
30.75,19.8138984,30.54934247,30.74414155
30.82,19.8138984,30.47934247,30.53414155
31.21,19.8138984,30.83934247,30.83414155
31.16,19.5938984,30.80934247,30.80414155
29.97,19.1338984,29.69934247,29.84414155
27.56,18.4238984,27.54934247,27.05414155
28.78,18.4238984,29.63934247,28.48414155
30.02,19.4038984,31.18934247,28.90414155
33.61,22.4038984,33.44934247,32.80414155
34.05,25.0538984,33.44934247,32.58414155
33.41,25.8038984,33.18934247,32.70414155
32.68,23.9038984,32.99934247,31.87414155
32.94,20.0538984,32.67934247,31.17414155
24.98,19.1638984,28.69934247,23.64414155
19.73,16.5438984,21.24934247,15.55414155
21.14,15.7738984,20.93934247,20.06414155
20.6,15.3138984,20.46934247,19.80414155
11.92,15.2538984,11.55934247,10.50414155
11.92,15.2838984,11.48934247,10.53414155
12.76,16.3638984,22.10934247,12.12414155
13.1,19.4838984,22.40934247,13.23414155
29.56,25.1438984,30.90934247,29.01414155
29.95,27.9738984,30.44934247,29.07414155
18.74,29.6638984,7.879342466,18.51414155
17.41,28.2338984,6.879342466,17.24414155
15.58,28.0438984,15.55934247,16.69414155
15.58,27.5038984,15.21934247,17.55414155
15.58,26.5638984,15.00934247,17.47414155
16.39,26.4238984,15.94934247,16.93414155
17.96,25.7238984,17.60934247,17.96414155
20.41,25.7538984,21.73934247,20.09414155
30.7,27.7238984,33.70934247,20.84414155
31.59,30.9438984,34.77934247,20.53414155
29.63,33.7438984,34.92934247,21.89414155
31.77,32.5838984,37.45934247,21.28414155
36.07,31.3338984,37.42934247,19.52414155
29.46,25.3838984,34.64934247,18.04414155
29.89,21.0538984,29.71934247,17.26414155
21.34,18.1338984,27.72934247,12.33414155
11.89,16.6038984,20.77934247,7.254141553
11.89,15.7938984,20.77934247,6.704141553
11.89,15.6838984,21.08934247,5.464141553
20.45,15.6438984,24.14934247,11.47414155
26.04,16.0738984,27.24934247,24.90414155
29.58,18.7938984,31.69934247,28.59414155
37.62,24.3238984,37.37934247,36.92414155
35.56,27.0038984,37.04934247,34.82414155
31.52,29.1838984,31.83934247,31.53414155
27.75,28.7538984,26.91934247,27.64414155
27.77,29.8838984,26.04934247,28.00414155
27.74,29.6938984,25.67934247,31.10414155
29.24,29.0938984,25.41934247,36.00414155
28.11,29.0138984,12.92934247,35.74414155
29.52,27.8138984,24.87934247,34.04414155
33.38,27.9738984,31.17934247,34.96414155
39.47,29.8238984,39.00934247,39.29414155
41.29,33.4238984,40.54934247,40.87414155
40.26,34.0838984,39.64934247,39.55414155
40.06,33.8838984,39.25934247,38.75414155
39.42,32.1838984,39.18934247,37.28414155
37.27,26.9338984,37.98934247,37.10414155
32.66,20.3338984,33.05934247,31.43414155
28.06,18.3038984,28.71934247,25.88414155
23.75,16.9838984,25.20934247,21.24414155
21.65,16.0538984,21.92934247,13.95414155
19.38,15.7238984,20.93934247,13.43414155
8.74,15.6938984,21.12934247,4.564141553
8.74,16.4238984,21.19934247,7.564141553
21.69,19.3538984,26.65934247,8.274141553
27.22,24.9738984,30.24934247,17.98414155
27.79,31.2438984,29.79934247,17.22414155
17.29,31.3338984,17.15934247,16.72414155
15.98,31.3338984,15.36934247,16.03414155
9.14,31.8438984,9.239342466,15.01414155
8.28,30.9438984,4.779342466,8.724141553
25.28,29.6238984,6.919342466,20.31414155
26.09,28.7038984,12.08934247,25.67414155
28.72,28.6438984,28.08934247,28.30414155
30.8,27.4038984,30.76934247,30.26414155
35.76,30.3638984,35.98934247,34.35414155
41.91,35.8138984,42.19934247,41.35414155
38.97,36.2938984,39.35934247,36.48414155
36.74,36.2938984,38.75934247,35.47414155
36.79,33.5938984,36.45934247,34.22414155
36.03,30.2838984,35.59934247,33.92414155
30.14,24.8538984,30.50934247,28.79414155
22.78,20.3438984,28.53934247,26.43414155
24.94,18.3238984,25.22934247,20.89414155
22.51,17.4638984,22.14934247,11.23414155
22.76,16.9738984,22.14934247,11.23414155
11.92,16.9838984,22.28934247,20.49414155
22.94,17.4638984,26.26934247,21.96414155
28.89,19.9738984,29.13934247,28.34414155
33.97,26.2738984,36.88934247,32.93414155
37.86,32.2238984,38.12934247,37.28414155
36.15,32.5038984,37.03934247,36.01414155
36.12,31.9238984,36.28934247,36.77414155
36.53,31.6438984,37.26934247,37.15414155
36.06,31.2238984,37.29934247,36.04414155
37.46,29.9938984,37.68934247,37.11414155
37.28,27.7838984,37.45934247,37.04414155
36.77,26.1438984,37.03934247,36.65414155
36.62,25.7538984,36.74934247,36.36414155
37.77,27.3238984,38.06934247,37.12414155
39.29,33.0238984,39.05934247,37.45414155
40.36,35.6838984,41.29934247,38.72414155
38.65,33.4438984,38.69934247,38.16414155
39.3,30.9238984,39.15934247,37.93414155
37.97,28.8338984,38.42934247,37.43414155
33.21,24.2538984,32.84934247,32.72414155
32.41,20.1038984,32.49934247,31.99414155
29.4,18.0838984,30.68934247,28.90414155
29.24,17.5838984,30.62934247,29.16414155
29.08,16.9838984,30.58934247,29.62414155
26.91,16.4938984,26.79934247,25.93414155
27.7,17.5738984,30.35934247,28.15414155
30.9,20.2038984,30.84934247,30.46414155
37.07,26.5938984,36.78934247,36.96414155
38.59,32.3638984,38.42934247,38.51414155
36.28,32.7638984,33.67934247,37.12414155
35.58,32.9038984,33.88934247,35.50414155
36.5,31.3338984,36.32934247,36.12414155
35.73,30.3338984,35.32934247,35.68414155
35.53,26.9438984,34.98934247,35.34414155
35.21,25.7538984,35.01934247,34.96414155
36.72,25.4138984,36.46934247,36.09414155
36.42,25.1538984,36.44934247,35.68414155
37.02,25.8938984,37.46934247,35.23414155
40.61,31.9238984,41.66934247,38.63414155
41.49,32.7238984,42.31934247,38.26414155
42.01,32.5838984,42.66934247,40.57414155
41.15,30.8638984,40.78934247,38.27414155
37.97,26.1338984,38.69934247,35.86414155
34.71,20.5438984,34.66934247,34.59414155
31.92,18.2438984,31.82934247,31.78414155
28.38,17.0538984,29.42934247,27.72414155
27.14,16.1738984,27.52934247,23.81414155
26.9,15.6438984,28.29934247,26.29414155
27.82,15.7838984,29.16934247,27.21414155
27.62,15.7938984,27.51934247,25.55414155
30.2,17.0038984,29.97934247,29.63414155
32.24,18.4438984,31.92934247,31.61414155
32.41,20.8038984,32.19934247,31.99414155
31.34,22.5138984,28.87934247,32.43414155
32.29,23.7738984,30.68934247,32.90414155
31.82,24.0038984,31.12934247,31.21414155
31.32,22.9638984,30.66934247,30.54414155
31.22,21.7338984,30.83934247,30.80414155
30.99,20.6638984,30.63934247,30.54414155
31.33,19.7938984,31.01934247,30.80414155
32.63,19.8038984,32.57934247,31.91414155
35.03,20.7438984,34.69934247,34.47414155
35.56,25.6038984,35.48934247,34.89414155
35.95,30.1938984,35.58934247,35.52414155
35.9,29.5338984,35.98934247,35.43414155
35.56,26.8038984,35.20934247,35.14414155
34.07,23.0138984,33.87934247,33.71414155
32.8,20.3438984,32.52934247,32.34414155
28.99,18.1838984,29.87934247,28.31414155
27.12,16.8138984,26.84934247,25.74414155
26.29,16.2838984,25.95934247,25.53414155
27.18,15.6338984,27.92934247,26.93414155
28.05,15.3838984,27.68934247,27.72414155
26.5,15.6538984,26.29934247,26.08414155
27.05,16.4838984,27.23934247,26.55414155
29.42,17.8538984,29.64934247,28.86414155
29.18,18.8638984,29.32934247,26.14414155
24.06,19.5438984,22.99934247,23.01414155
26.57,20.2338984,25.08934247,26.38414155
25.89,20.4438984,25.30934247,26.35414155
25.67,20.2338984,24.82934247,25.93414155
26.52,19.9938984,25.15934247,26.46414155
25.81,19.8138984,25.30934247,26.00414155
26.37,19.4238984,25.02934247,26.04414155
26.75,19.1938984,26.56934247,26.41414155
29.8,20.2338984,29.56934247,29.24414155
31.06,22.4938984,30.91934247,30.18414155
30.81,24.0038984,30.70934247,29.94414155
32.98,23.4238984,33.06934247,31.34414155
32.96,21.8938984,32.85934247,31.98414155
26.8,20.3238984,28.84934247,19.05414155
24.76,18.6738984,25.38934247,16.90414155
22.33,16.5738984,25.14934247,14.15414155
22.48,16.6238984,25.60934247,14.06414155
19.05,15.3738984,21.74934247,14.09414155
19.59,15.0438984,22.20934247,12.28414155
16.15,14.7838984,16.53934247,10.14414155
13.21,15.9438984,19.34934247,9.064141553
15.1,18.2738984,17.68934247,14.33414155
17.43,23.2638984,26.14934247,16.17414155
20.15,25.2638984,30.27934247,17.34414155
17.6,25.6638984,21.03934247,17.01414155
17.41,25.9138984,21.88934247,16.92414155
17.85,26.4638984,22.19934247,16.94414155
20.75,25.7438984,28.71934247,16.70414155
25.83,25.8438984,29.72934247,16.75414155
27.58,25.5838984,31.87934247,14.87414155
28.84,25.4438984,33.25934247,19.93414155
27.98,24.9638984,31.15934247,15.48414155
29.23,25.9938984,32.25934247,17.48414155
32.49,30.2038984,35.76934247,29.52414155
36.05,32.1238984,37.69934247,30.28414155
36.23,31.3338984,38.52934247,34.98414155
35,30.4238984,36.57934247,31.10414155
29.52,25.5638984,35.57934247,23.69414155
26.09,20.1438984,30.19934247,7.584141553
10.83,17.8238984,22.76934247,14.47414155
7.58,16.5138984,11.48934247,5.834141553
3.04,15.4438984,10.53934247,5.464141553
1.69,15.4138984,12.34934247,5.834141553
1.69,15.5938984,10.53934247,5.294141553
3.58,16.7138984,8.679342466,5.474141553
8.04,19.2138984,15.55934247,8.824141553
23.52,24.6638984,31.51934247,19.38414155
31.9,28.6938984,33.20934247,28.87414155
29.59,29.8938984,29.22934247,28.86414155
7.96,28.8838984,7.599342466,14.97414155
7.97,27.2338984,8.509342466,15.68414155
7.96,26.1438984,6.749342466,15.27414155
15.42,25.4838984,8.689342466,15.24414155
14.71,25.4838984,15.97934247,14.69414155
15.7,25.2638984,19.17934247,15.27414155
20.21,25.1838984,26.86934247,16.46414155
28.26,25.8438984,33.58934247,18.84414155
30.06,30.8038984,33.79934247,22.63414155
31.67,33.0138984,37.31934247,21.63414155
39.5,35.1538984,40.41934247,27.91414155
39.99,34.3638984,41.69934247,38.26414155
36.21,28.8738984,38.69934247,35.04414155
34.38,23.9438984,34.02934247,32.51414155
31.49,18.8438984,31.56934247,30.79414155
29.63,17.8238984,29.55934247,28.27414155
31.95,17.2038984,31.54934247,31.82414155
31.47,16.5438984,31.09934247,31.34414155
31.46,16.7138984,31.05934247,30.79414155
32.38,17.6638984,31.89934247,32.25414155
34.64,19.8638984,33.92934247,34.69414155
39.32,24.9538984,39.31934247,38.05414155
41.41,29.4638984,40.77934247,40.85414155
37.15,31.6038984,36.40934247,37.09414155
37.83,31.6438984,33.30934247,37.82414155
38.86,32.6238984,34.68934247,38.56414155
37.64,31.6938984,35.28934247,37.43414155
37.15,29.6638984,36.57934247,36.91414155
36.63,27.3538984,35.47934247,36.67414155
36.96,26.2938984,36.50934247,36.67414155
38.28,25.8838984,37.62934247,37.79414155
41.67,26.5838984,40.91934247,41.25414155
46.9,33.0938984,45.43934247,45.76414155
47.74,35.1538984,47.44934247,47.32414155
44.64,35.2438984,46.19934247,43.43414155
43.29,33.2338984,43.61934247,42.06414155
39.75,30.5038984,39.43934247,37.75414155
34.16,23.8338984,33.80934247,33.60414155
32.87,18.8838984,32.80934247,32.41414155
30.73,17.4438984,31.20934247,28.84414155
30.37,16.5738984,30.34934247,28.98414155
29.37,16.0338984,30.43934247,28.55414155
29.06,15.7238984,29.83934247,28.31414155
26.94,16.1738984,28.45934247,26.31414155
31.83,18.3238984,31.63934247,31.42414155
37.68,22.5638984,36.96934247,36.27414155
37.72,24.2438984,37.05934247,37.10414155
35.05,25.1438984,32.61934247,36.22414155
35.16,26.7138984,33.44934247,36.22414155
36.19,27.5238984,35.75934247,36.06414155
36.22,26.2638984,35.92934247,36.10414155
35.9,24.7138984,35.03934247,35.75414155
34.73,23.4838984,33.96934247,34.31414155
35.99,22.8938984,35.53934247,35.56414155
36.67,22.4638984,36.15934247,36.16414155
37.85,23.3738984,37.30934247,37.34414155
39.2,24.8638984,38.81934247,38.73414155
38.66,24.4338984,38.15934247,38.16414155
38.36,24.7738984,38.07934247,37.43414155
36.87,24.3738984,36.81934247,36.37414155
35.87,23.3238984,35.63934247,35.18414155
31.49,18.5538984,31.36934247,30.80414155
28.51,16.3838984,28.73934247,27.91414155
26.26,15.4238984,27.84934247,25.23414155
23.57,14.6438984,25.63934247,23.10414155
24.75,14.6638984,26.81934247,24.10414155
26.46,14.9738984,28.54934247,26.02414155
